plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,cau_trat,tra_reut,tr_po_pl,tra_cost,raz_op_t,tra_pindo2,gasto_tra_pindo2,tra_pindo1,gasto_tra_pindo1,tra_rareo2,gasto_tra_rareo2,tra_rareo1,gasto_tra_rareo1,tra_ragro2,gasto_tra_ragro2,tra_ragro1,gasto_tra_ragro1,tra_inceo2,gasto_tra_inceo2,tra_inceo1,gasto_tra_inceo1,tra_rotro2,gasto_tra_rotro2,tra_rotro1,gasto_tra_rotro1,tra_intero2,gasto_tra_intero2,tra_intero1,gasto_tra_intero1,tra_oper_a,tra_reut_a,tr_po_pl_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL PLAYAS DE SOTELO,1,NA,NA,1.8,3,33,745799.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL SANTA ANA DEL CONDE,1,6013,18388,6.93,3,33,96234.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL CAPELLANIA DE LOERA,2,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Robo de maquinaria/equipo,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL MACROCENTRO,1,13419,41497,2.29,2,33,1350741.42,0,NA,NA,NA,NA,1,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES VILLAS DE SAN JUAN,1,NA,NA,23.14,2,32,10557953.56,0,NA,NA,NA,NA,1,11.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Terciario,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL ESTANCIA LA SANDIA,2,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Robo de maquinaria/equipo,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MALAGANA,1,NA,NA,1.13,3,33,638.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MUNICIPAL,1,NA,NA,1736.58,2,32,49669670.05,0,1,36.36,NA,NA,1,58.05,NA,NA,1,746.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Terciario,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES HEROES DE LEON,1,32708,96116,21.12,2,33,6127311.31,0,NA,NA,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL LA ARCINA,1,148,307,1.1,3,33,745799.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL ESTANCIA DE LOS SAPOS,1,238,1338,1.3,3,33,745799.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL LOZA DE LOS PADRES,1,24087,69289,5.59,3,33,4364646.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PARQUE HIDALGO,1,5783,18655,0.89,2,33,1350741.42,0,NA,NA,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAN ISIDRO DE LAS COLONIAS,1,NA,NA,5.52,1,29,2609673.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Desinfeccion con Cloro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL NUEVO VALLE DE MORENO,1,NA,NA,3.3,3,33,45799.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS PERIODISTAS DE MEXICO,1,NA,NA,11.81,2,17,6108804.04,0,1,4.12,NA,NA,1,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Reactor Biologico de Membranas,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL SAN JOSE DEL RESPLANDOR I,1,7700,22331,0.46,3,33,90718.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PARQUE DEL ARBOL,1,8156,26361,1.56,2,33,1350741.42,0,NA,NA,NA,NA,1,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LOMAS DEL MIRADOR,2,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Robo de maquinaria/equipo,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,MODULO DE DESABASTE,1,NA,NA,73.98,3,12,25867780.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL PILBA,1,8159,26744,3.95,3,33,417445.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SANTA ROSA PLAN DE AYALA,1,NA,NA,4.45,1,29,3507488.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Desinfeccion con Cloro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL LA HUARACHA,1,31973,93296,9.94,3,33,93296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES CIUDAD INDUSTRIAL,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL SAN JOSE DE LOS SAPOS,2,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Robo de maquinaria/equipo,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PARQUE MEXICO,1,5965,19202,0.78,2,33,1350741.42,0,NA,NA,NA,NA,1,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,1,53662,150421,18.37,2,33,6965464.76,0,NA,NA,NA,NA,1,9.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LOS ARCOS,1,NA,NA,4.18,1,29,2803113.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Desinfeccion con Cloro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL PROVIDENCIA,2,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Robo de maquinaria/equipo,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL PONIENTE,2,NA,NA,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,No recibe agua para tratar,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DEPORTIVA DEL COECILLO,1,9648,30544,1.42,2,33,1350741.42,0,NA,NA,NA,NA,1,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL LADRILLERAS DEL REFUGIO,2,NA,NA,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Presion social,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL BARRETOS,1,9706,29665,3.56,3,33,745799.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Otro,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PORTA FONTANA,2,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Robo de maquinaria/equipo,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LAS JOYAS,1,NA,NA,76.66,2,30,16280215.21,0,NA,NA,NA,NA,1,32.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Desinfeccion con luz UV,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RANCHO NUEVO LA LUZ,2,NA,NA,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Presion social,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL ARBOLEDAS DE LOS LOPEZ,2,NA,NA,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Presion social,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11021,RINCONADAS DEL BOSQUE,1,3689.75,10688.88,2,2,29,757056,0,NA,NA,NA,NA,1,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Desinfeccion con Cloro,No Aplica,349,47261,8019,41910,Semiurbanos,Guanajuato,Moroleon,11,21,385,0.73,ALTO,12.6,2644.3,0.908,0.563,0.762
11021,SISTEMA INTERMUNICIPAL PARA LOS SERVICIOS DE TRATAMIENTO Y DISPOSICION DE AGUAS RESIDUALES (SISTAR),1,56528.08,116503.33,155,2,30,4078275,0,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Desinfeccion con luz UV,No Aplica,349,47261,8019,41910,Semiurbanos,Guanajuato,Moroleon,11,21,385,0.73,ALTO,12.6,2644.3,0.908,0.563,0.762
11022,RAFA JESUS MARIA,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA LA HACIENDITA,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA VEINTE DE NOVIEMBRE,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA LA AGUILILLA,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA SAN JOSE DEL TORREON,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA LA ESCONDIDA,1,NA,NA,2.5,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA SANTA BARBARA,1,NA,NA,2,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA LA TINAJA,1,NA,NA,1.5,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA PUERTA DE LOS GUZMAN,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA GACHUPINES,1,NA,NA,1.5,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA SAN FRANCISCO,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA EL PUERQUITO,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA EL POTRERO,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA SANTA REGINA,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA EL MEZQUITE,1,NA,NA,1.5,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA LAGUNA CERCADA,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA EL PAJARO,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA SAN ISIDRO,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA CALLEJON DEL CONEJO,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,RAFA SAN RAFAEL,1,NA,NA,1,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11022,PLANTA TRATADORA DE AGUAS RESIDUALES,1,2275,19187,25,1,22,895094,0,NA,NA,NA,NA,NA,NA,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,RAFA/ UASB,No Aplica,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
