plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,vol_trat,tra_reut,tra_pind,tra_rare,tra_ragr,tra_ince,tra_rotr,tra_regi_a,tra_oper_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
14046,PLANTA TRATADORA DE AGUAS RESIDUALES DE JALOSTOTITLAN.,1,89520,120237,1,0,3110.4,120,0,1,0,0,0,Municipal,Si,585,32678,4038,24890,Semiurbanos,Jalisco,Jalostotitlan,14,46,992,0.667,MEDIO,25.4,2739.6,0.798,0.485,0.767
14046,PLANTA TRATADORA DE AGUAS RESIDUALES DE SANTA ANA DE GUADALUPE,1,0,120237,1,0,259.2,0,0,1,0,0,0,Municipal,Si,585,32678,4038,24890,Semiurbanos,Jalisco,Jalostotitlan,14,46,992,0.667,MEDIO,25.4,2739.6,0.798,0.485,0.767
14046,PLANTA TRATADORA DE AGUAS RESIDUALES SAN GASPAR,1,78329,120237,1,259200,259.2,0,0,1,0,0,0,Municipal,Si,585,32678,4038,24890,Semiurbanos,Jalisco,Jalostotitlan,14,46,992,0.667,MEDIO,25.4,2739.6,0.798,0.485,0.767
14047,CARCAMO MALTARANA,1,160,568,4,2,24,0,0,0,0,0,0,Municipal,Si,586,24894,3063,21519,Semiurbanos,Jalisco,Jamay,14,47,593,0.706,ALTO,14.3,2506.5,0.893,0.522,0.754
14047,PTAR JAMAY,1,65490,78969.58,2,41.39,3460,180,0,0,1,0,0,Estatal,Si,586,24894,3063,21519,Semiurbanos,Jalisco,Jamay,14,47,593,0.706,ALTO,14.3,2506.5,0.893,0.522,0.754
14048,PLANTA JESUS MARIA,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,587,18982,2722,9436,Semiurbanos,Jalisco,Jesus Maria,14,48,1562,0.622,MEDIO,28.4,2446.3,0.773,0.414,0.75
14048,OJO ZARCO DE FUENTES,1,0,0,1,4,345600,0,0,0,0,0,1,Municipal,Si,587,18982,2722,9436,Semiurbanos,Jalisco,Jesus Maria,14,48,1562,0.622,MEDIO,28.4,2446.3,0.773,0.414,0.75
14048,JOSEFINO DE ALLENDE,1,0,0,1,6,518400,0,0,0,0,0,1,Municipal,Si,587,18982,2722,9436,Semiurbanos,Jalisco,Jesus Maria,14,48,1562,0.622,MEDIO,28.4,2446.3,0.773,0.414,0.75
14048,AYO EL GRANDE,1,0,0,1,4,345600,0,0,0,0,0,0,Municipal,Si,587,18982,2722,9436,Semiurbanos,Jalisco,Jesus Maria,14,48,1562,0.622,MEDIO,28.4,2446.3,0.773,0.414,0.75
14049,"JILOTLAN ,HUICHITILA , CANCHOL , SAN FRANCISCO",1,0,0,1,0,0,0,0,0,0,0,0,Municipal,Si,588,9425,1218,NA,Semiurbanos,Jalisco,Jilotlan de los Dolores,14,49,1828,0.596,MEDIO,36.2,1745.7,0.707,0.428,0.699
14050,LAS TROJES,2,0,0,1,0,0,0,0,0,0,0,0,Municipal,No,589,47105,5762,39089,Semiurbanos,Jalisco,Jocotepec,14,50,841,0.681,MEDIO,22.7,2636.2,0.821,0.505,0.761
14050,SAN PEDRO TESISTAN,1,NA,5990,1,4,0,0,0,0,0,0,1,Municipal,Si,589,47105,5762,39089,Semiurbanos,Jalisco,Jocotepec,14,50,841,0.681,MEDIO,22.7,2636.2,0.821,0.505,0.761
14050,LOS VERGARA,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,589,47105,5762,39089,Semiurbanos,Jalisco,Jocotepec,14,50,841,0.681,MEDIO,22.7,2636.2,0.821,0.505,0.761
14050,SAN CRISTOBAL ZAPOTITLAN,1,2883,12632,1,4,345.6,0,0,0,0,0,0,Municipal,Si,589,47105,5762,39089,Semiurbanos,Jalisco,Jocotepec,14,50,841,0.681,MEDIO,22.7,2636.2,0.821,0.505,0.761
14051,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE JUANACATLAN,1,45293,63954,2,0,1468.8,0,0,0,0,0,0,Estatal,Si,590,30855,2249,26261,Semiurbanos,Jalisco,Juanacatlan,14,51,338,0.736,ALTO,18,3011.4,0.862,0.592,0.782
14053,PLANTA DE TRATAMIENTO EJIDO LAGOS,1,0,0,1,215,1909,286,0,0,1,0,0,Municipal,Si,592,172403,17780,123184,Urbanos,Jalisco,Lagos de Moreno,14,53,560,0.709,ALTO,19.7,2659.2,0.847,0.553,0.763
14053,PLANTA DE TRATAMIENTO PARQUE INDUSTRIAL,1,0,0,1,172,6,0,0,0,1,0,0,Municipal,Si,592,172403,17780,123184,Urbanos,Jalisco,Lagos de Moreno,14,53,560,0.709,ALTO,19.7,2659.2,0.847,0.553,0.763
14053,PLANTA DE TRATAMIENTO DE SAN MIGUEL DEL 40,1,0,0,1,518,10,0,0,0,1,0,0,Municipal,Si,592,172403,17780,123184,Urbanos,Jalisco,Lagos de Moreno,14,53,560,0.709,ALTO,19.7,2659.2,0.847,0.553,0.763
14053,PLANTA DE TRATAMIENTO EL TEPETATE,1,0,0,1,43,2,0,0,0,1,0,0,Municipal,Si,592,172403,17780,123184,Urbanos,Jalisco,Lagos de Moreno,14,53,560,0.709,ALTO,19.7,2659.2,0.847,0.553,0.763
14055,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL DE MAGDALENA,1,223252,501156,4,3283200,0,0,0,0,1,0,0,Municipal,Si,594,21781,2782,16873,Semiurbanos,Jalisco,Magdalena,14,55,356,0.734,ALTO,11.1,2546,0.92,0.568,0.756
14057,PLANTA DE TRATAMIENTO LA MANZANILLA DE LA PAZ,1,2927,10273,1,7.3,0.895,0,0,2,0,0,0,Municipal,Si,596,4099,719,2728,Rurales,Jalisco,La Manzanilla de la Paz,14,57,707,0.693,MEDIO,21.5,2869.2,0.832,0.517,0.774
14058,PLANTA DE TRATAMIENTO DE LA CABECERA MUNICIPAL,1,153263,349657,4,20,0,0,0,0,0,0,0,Municipal,Si,597,14451,2551,9272,Semiurbanos,Jalisco,Mascota,14,58,326,0.738,ALTO,13.3,2887.5,0.901,0.575,0.775
14059,LA COFRADIA,1,39939,86933,4,0,1123,0,0,0,0,0,0,Municipal,Si,598,14043,1789,8142,Semiurbanos,Jalisco,Mazamitla,14,59,591,0.706,ALTO,18.5,2615,0.857,0.54,0.76
14059,LAS MORADITAS,1,12408,42612,4,0,518,0,0,0,0,0,0,Municipal,Si,598,14043,1789,8142,Semiurbanos,Jalisco,Mazamitla,14,59,591,0.706,ALTO,18.5,2615,0.857,0.54,0.76
14060,PLANTA DE TRATAMIENTO DE AGUAS RECIDUALES,1,NA,281914,1,10,0,0,0,0,0,0,0,Municipal,Si,599,5307,1058,3349,Semiurbanos,Jalisco,Mexticacan,14,60,1163,0.654,MEDIO,22.2,2169.8,0.826,0.463,0.732
14060,PLANTA ANAEROBIA,1,0,0,2,3,0,0,0,0,0,0,0,Estatal,Si,599,5307,1058,3349,Semiurbanos,Jalisco,Mexticacan,14,60,1163,0.654,MEDIO,22.2,2169.8,0.826,0.463,0.732
14061,SIN NOMBRE,1,0,0,1,0.46,20,0,0,0,0,0,0,Municipal,Si,600,22083,1794,2639,Semiurbanos,Jalisco,Mezquitic,14,61,2395,0.51,BAJO,71.6,1802,0.407,0.464,0.704
14061,SIN NOMBRE,1,0,0,1,1.5,64,0,0,0,0,0,0,Municipal,Si,600,22083,1794,2639,Semiurbanos,Jalisco,Mezquitic,14,61,2395,0.51,BAJO,71.6,1802,0.407,0.464,0.704
14061,SIN NOMBRE,1,0,0,1,0.41,18,0,0,0,0,0,0,Municipal,Si,600,22083,1794,2639,Semiurbanos,Jalisco,Mezquitic,14,61,2395,0.51,BAJO,71.6,1802,0.407,0.464,0.704
14061,SIN NOMBRE,1,0,0,1,0.57,25,0,0,0,0,0,0,Municipal,Si,600,22083,1794,2639,Semiurbanos,Jalisco,Mezquitic,14,61,2395,0.51,BAJO,71.6,1802,0.407,0.464,0.704
14061,SIN NOMBRE,1,0,0,1,0.36,16,0,0,0,0,0,0,Municipal,Si,600,22083,1794,2639,Semiurbanos,Jalisco,Mezquitic,14,61,2395,0.51,BAJO,71.6,1802,0.407,0.464,0.704
14061,SIN NOMBRE,1,0,0,1,0.6,28,0,0,0,0,0,0,Municipal,Si,600,22083,1794,2639,Semiurbanos,Jalisco,Mezquitic,14,61,2395,0.51,BAJO,71.6,1802,0.407,0.464,0.704
14061,SIN NOMBRE,1,0,0,1,0.37,16,0,0,0,0,0,0,Municipal,Si,600,22083,1794,2639,Semiurbanos,Jalisco,Mezquitic,14,61,2395,0.51,BAJO,71.6,1802,0.407,0.464,0.704
14061,SIN NOMBRE,1,0,0,1,0.34,15,0,0,0,0,0,0,Municipal,Si,600,22083,1794,2639,Semiurbanos,Jalisco,Mezquitic,14,61,2395,0.51,BAJO,71.6,1802,0.407,0.464,0.704
14062,"PLANTA ""LA MORITA""",1,0,0,1,25,0,0,0,0,0,0,0,Municipal,Si,601,3638,678,NA,Rurales,Jalisco,Mixtlan,14,62,952,0.67,MEDIO,28.9,3109.2,0.769,0.498,0.786
14063,PLANTA DE TRATAMIENTO DE SAN JUAN CHICO,1,0,0,2,270,23328,0,0,0,0,0,0,Estatal,Si,602,106050,13127,97632,Urbanos,Jalisco,Ocotlan,14,63,195,0.758,ALTO,14.5,3136.7,0.892,0.619,0.788
14066,SAN JUAN TECOMATLAN,1,4964,12744,1,5,0,0,0,0,0,0,0,Municipal,Si,605,53659,5543,38796,Urbanos,Jalisco,Poncitlan,14,66,981,0.668,MEDIO,21.9,2320.7,0.829,0.485,0.742
14066,SAN PEDRO ITZICAN,1,11482,27656,1,6,0,0,0,0,0,0,0,Municipal,Si,605,53659,5543,38796,Urbanos,Jalisco,Poncitlan,14,66,981,0.668,MEDIO,21.9,2320.7,0.829,0.485,0.742
14066,CUITZEO,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,605,53659,5543,38796,Urbanos,Jalisco,Poncitlan,14,66,981,0.668,MEDIO,21.9,2320.7,0.829,0.485,0.742
14066,PONCITLAN,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,605,53659,5543,38796,Urbanos,Jalisco,Poncitlan,14,66,981,0.668,MEDIO,21.9,2320.7,0.829,0.485,0.742
14066,SAN JACINTO,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,605,53659,5543,38796,Urbanos,Jalisco,Poncitlan,14,66,981,0.668,MEDIO,21.9,2320.7,0.829,0.485,0.742
14066,MEZCALA,1,11019,26944,1,5,0,0,0,0,0,0,0,Municipal,Si,605,53659,5543,38796,Urbanos,Jalisco,Poncitlan,14,66,981,0.668,MEDIO,21.9,2320.7,0.829,0.485,0.742
14067,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MISMALOYA,1,7446,16861,6,0,317.19,0,0,1,0,0,0,Estatal,Si,606,291839,28393,277440,Urbanos,Jalisco,Puerto Vallarta,14,67,95,0.784,ALTO,11.4,3612.2,0.917,0.65,0.809
14067,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES NORTE I,1,103009,145422,6,0,4652.64,0,1,1,0,1,0,Estatal,Si,606,291839,28393,277440,Urbanos,Jalisco,Puerto Vallarta,14,67,95,0.784,ALTO,11.4,3612.2,0.917,0.65,0.809
14067,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES NORTE II,1,545052,834084,6,0,72465.83,0,1,1,1,1,0,Estatal,Si,606,291839,28393,277440,Urbanos,Jalisco,Puerto Vallarta,14,67,95,0.784,ALTO,11.4,3612.2,0.917,0.65,0.809
14070,PLANTA EL SALTO,1,390888,631967,2,9.42,813.9,0,0,0,0,0,0,Estatal,Si,609,232852,15937,225749,Urbanos,Jalisco,El Salto,14,70,430,0.724,ALTO,15.7,2687.5,0.881,0.563,0.764
14073,C. ANTONIO PEREZ,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,612,72230,7429,57728,Urbanos,Jalisco,San Juan de los Lagos,14,73,764,0.689,MEDIO,19.3,2463,0.85,0.511,0.751
14074,SITIO RANCHO EL TALAYOTE,1,50,31,4,1382400,1.382,0,0,1,1,0,0,Municipal,Si,613,16792,2332,14520,Semiurbanos,Jalisco,San Julian,14,74,813,0.683,MEDIO,14.8,2829.9,0.889,0.465,0.772
14076,CABECERA MUNICIPAL,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,615,3095,512,NA,Rurales,Jalisco,San Martin de Bolanos,14,76,1222,0.65,MEDIO,36.3,3474.9,0.706,0.483,0.803
14077,PLANTA TRATAMIENTO DE AGUAS RESIDUALES SAN MARTIN,1,29695,63250.35,4,14,1209,0,0,0,0,0,0,Municipal,Si,616,28102,5134,15151,Semiurbanos,Jalisco,San Martin Hidalgo,14,77,219,0.754,ALTO,12.2,2948.6,0.911,0.604,0.778
14078,PLANTA SAN JOSE DE LOS REYNOSOS,1,0,560,5,0,0,0,0,1,0,0,0,Intermunicipal,Si,617,31965,4258,25925,Semiurbanos,Jalisco,San Miguel el Alto,14,78,1000,0.667,MEDIO,25.7,2760.7,0.796,0.484,0.768
14078,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE SAN MIGUEL EL ALTO,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,617,31965,4258,25925,Semiurbanos,Jalisco,San Miguel el Alto,14,78,1000,0.667,MEDIO,25.7,2760.7,0.796,0.484,0.768
14078,PLANTA MIRANDILLAS,1,0,0,5,0,0,0,0,0,0,0,0,Intermunicipal,Si,617,31965,4258,25925,Semiurbanos,Jalisco,San Miguel el Alto,14,78,1000,0.667,MEDIO,25.7,2760.7,0.796,0.484,0.768
14078,BELEN,1,239.58,1352,5,0,0,0,0,0,0,0,0,Intermunicipal,Si,617,31965,4258,25925,Semiurbanos,Jalisco,San Miguel el Alto,14,78,1000,0.667,MEDIO,25.7,2760.7,0.796,0.484,0.768
14079,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAN SEBASTIAN,1,9492,28476,1,864000,0,0,0,0,0,0,0,Municipal,Si,618,16431,1909,14677,Semiurbanos,Jalisco,Gomez Farias,14,79,823,0.683,MEDIO,24.2,2273.1,0.809,0.532,0.739
14079,PLANTA TRATADORA DE AGUAS RESIDUALES SAN ANDRES IXTLAN,1,7733,23200,1,820800,0,0,0,0,0,0,0,Municipal,Si,618,16431,1909,14677,Semiurbanos,Jalisco,Gomez Farias,14,79,823,0.683,MEDIO,24.2,2273.1,0.809,0.532,0.739
14080,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE SAN SEBASTIAN DEL OESTE,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,619,5086,990,NA,Semiurbanos,Jalisco,San Sebastian del Oeste,14,80,1225,0.649,MEDIO,27.4,1617,0.781,0.51,0.688
14080,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE SAN FELIPE DE HIJAR,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,619,5086,990,NA,Semiurbanos,Jalisco,San Sebastian del Oeste,14,80,1225,0.649,MEDIO,27.4,1617,0.781,0.51,0.688
14081,PLANTA TRATADORA DE AGUA RESIDUALES,1,12085,31892,1,216000,657,180,0,1,0,0,0,Municipal,Si,620,3515,781,NA,Rurales,Jalisco,Santa Maria de los angeles,14,81,1112,0.657,MEDIO,31.8,2352,0.744,0.513,0.744
14083,PLANTA DE TRATAMIENTO NO. 1,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,622,87690,9000,71448,Urbanos,Jalisco,Tala,14,83,527,0.713,ALTO,16.1,2805.3,0.877,0.536,0.771
14084,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES CON EL PROCESO DE LODOS ACTIVADOS,1,28349.34,43637.43,4,0,2592,100,0,1,1,0,0,Municipal,Si,623,14997,2422,10112,Semiurbanos,Jalisco,Talpa de Allende,14,84,1006,0.666,MEDIO,26.3,2149.9,0.791,0.512,0.731
14086,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,1,360,5116,4,0,1382,400,0,1,0,0,0,Municipal,Si,625,21245,1830,9899,Semiurbanos,Jalisco,Tapalpa,14,86,1140,0.655,MEDIO,28.2,2036.8,0.775,0.503,0.722
14090,PLANTA COLOTITLAN,1,0,0,1,0,172,172,0,0,1,0,1,Municipal,Si,629,7302,1394,4940,Semiurbanos,Jalisco,Tenamaxtlan,14,90,595,0.706,ALTO,17.7,2544.8,0.864,0.538,0.756
14090,LAGUNA DE OXIDACION LA GALERA,1,0,0,1,0,864,864,0,0,0,0,1,Municipal,Si,629,7302,1394,4940,Semiurbanos,Jalisco,Tenamaxtlan,14,90,595,0.706,ALTO,17.7,2544.8,0.864,0.538,0.756
14090,PLANTA DE TRATAMIENTO LA FLORIDA,1,0,0,1,0,17,17,0,0,0,0,0,Municipal,Si,629,7302,1394,4940,Semiurbanos,Jalisco,Tenamaxtlan,14,90,595,0.706,ALTO,17.7,2544.8,0.864,0.538,0.756
14091,PLANTA TRATADORA DE AGUAS RESIDUALES DE MECHOACANEJO,1,2244,3342,1,4,0,0,0,0,0,0,0,Municipal,Si,630,39839,5618,27436,Semiurbanos,Jalisco,Teocaltiche,14,91,977,0.669,MEDIO,21.2,2278.2,0.834,0.484,0.739
14093,PLANTA CEINJURE,1,9000,26000,4,2.5,0,0,0,0,0,0,0,Municipal,Si,632,150190,16619,127483,Urbanos,Jalisco,Tepatitlan de Morelos,14,93,414,0.726,ALTO,16.8,3176.5,0.872,0.556,0.79
14093,PLANTA LAGUNILLAS,1,40000,60000,4,200,0,0,0,1,0,0,0,Municipal,Si,632,150190,16619,127483,Urbanos,Jalisco,Tepatitlan de Morelos,14,93,414,0.726,ALTO,16.8,3176.5,0.872,0.556,0.79
14093,PLANTA CAPILLA DE GUADALUPE,1,85000,150000,4,36,0,0,0,1,0,0,0,Municipal,Si,632,150190,16619,127483,Urbanos,Jalisco,Tepatitlan de Morelos,14,93,414,0.726,ALTO,16.8,3176.5,0.872,0.556,0.79
14096,PLANTA NO. 2 EN VILLA EMILIANO ZAPATA,1,0,0,2,0,388.8,194,0,0,1,0,0,Estatal,Si,635,22758,3284,19431,Semiurbanos,Jalisco,Tizapan el Alto,14,96,1132,0.656,MEDIO,24.9,2194.1,0.803,0.479,0.734
14096,PLANTA NO 1 EN TIZAPAN EL ALTO,1,0,0,2,0,4147,60,0,0,1,0,0,Estatal,Si,635,22758,3284,19431,Semiurbanos,Jalisco,Tizapan el Alto,14,96,1132,0.656,MEDIO,24.9,2194.1,0.803,0.479,0.734
14097,SAN MIGUEL CUYUTLAN,1,110632,172186,4,0,5184,0,0,0,0,0,0,Municipal,Si,636,727750,42070,686510,Metropolitanos,Jalisco,Tlajomulco de Zuniga,14,97,316,0.74,ALTO,12.8,2924.4,0.906,0.575,0.777
14097,BANUS,1,13331,31253,4,0,691.2,0,0,0,0,0,0,Municipal,Si,636,727750,42070,686510,Metropolitanos,Jalisco,Tlajomulco de Zuniga,14,97,316,0.74,ALTO,12.8,2924.4,0.906,0.575,0.777
14097,CAJITITLAN,1,25993,58057,4,0,1036.8,0,0,0,0,0,0,Municipal,Si,636,727750,42070,686510,Metropolitanos,Jalisco,Tlajomulco de Zuniga,14,97,316,0.74,ALTO,12.8,2924.4,0.906,0.575,0.777
14097,LA LOMA,1,2569,6516,4,0,86.4,0,0,0,0,0,0,Municipal,Si,636,727750,42070,686510,Metropolitanos,Jalisco,Tlajomulco de Zuniga,14,97,316,0.74,ALTO,12.8,2924.4,0.906,0.575,0.777
14097,SAN JUAN EVANGELISTA,1,7088,15995,4,0,432,0,0,0,0,0,0,Municipal,Si,636,727750,42070,686510,Metropolitanos,Jalisco,Tlajomulco de Zuniga,14,97,316,0.74,ALTO,12.8,2924.4,0.906,0.575,0.777
14099,EL PETACAL,1,2298,5922,1,8,3,0,0,0,0,0,0,Municipal,Si,638,11219,1543,3238,Semiurbanos,Jalisco,Toliman,14,99,1714,0.608,MEDIO,42.5,1727.8,0.653,0.492,0.698
14100,EL TULE,1,2062,5490.2,1,0,224.64,0,0,0,0,0,0,Municipal,Si,639,36316,5084,19355,Semiurbanos,Jalisco,Tomatlan,14,100,997,0.667,MEDIO,26.7,2261.7,0.788,0.51,0.738
14100,LA GARITA (TOMATLAN),1,11118,27152.17,1,1296,0,0,0,0,0,0,0,Municipal,Si,639,36316,5084,19355,Semiurbanos,Jalisco,Tomatlan,14,100,997,0.667,MEDIO,26.7,2261.7,0.788,0.51,0.738
14100,CRUZ DE LORETO,1,3820,9386.39,1,0,224.64,0,0,0,0,0,0,Municipal,Si,639,36316,5084,19355,Semiurbanos,Jalisco,Tomatlan,14,100,997,0.667,MEDIO,26.7,2261.7,0.788,0.51,0.738
14100,CAMPO ACOSTA,1,2065,6111.1,1,0,201.6,0,0,0,0,0,0,Municipal,Si,639,36316,5084,19355,Semiurbanos,Jalisco,Tomatlan,14,100,997,0.667,MEDIO,26.7,2261.7,0.788,0.51,0.738
14100,JOSE MARIA PINO SUAREZ,1,2888,7626,1,0,224.64,0,0,0,0,0,0,Municipal,Si,639,36316,5084,19355,Semiurbanos,Jalisco,Tomatlan,14,100,997,0.667,MEDIO,26.7,2261.7,0.788,0.51,0.738
14100,JOSE MARIA MORELOS,1,2669,7559.03,1,0,224.64,0,0,0,0,0,0,Municipal,Si,639,36316,5084,19355,Semiurbanos,Jalisco,Tomatlan,14,100,997,0.667,MEDIO,26.7,2261.7,0.788,0.51,0.738
14100,LAZARO CARDENAS (LA NANCI),2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,639,36316,5084,19355,Semiurbanos,Jalisco,Tomatlan,14,100,997,0.667,MEDIO,26.7,2261.7,0.788,0.51,0.738
14104,PLANTA TEMASTIAN LA CANTERA.,1,400,601,1,4,0,0,0,0,1,0,0,Municipal,Si,643,4180,959,NA,Rurales,Jalisco,Totatiche,14,104,682,0.696,MEDIO,28.4,4040.7,0.773,0.529,0.826
14105,PLANTA DE TRATAMIENTO DE AGUAS RESUDUALES DE LA CABECERA MUNICIPAL,1,145760,338534,4,18,1555,86,0,1,0,0,0,Municipal,Si,644,23573,3070,13809,Semiurbanos,Jalisco,Tototlan,14,105,827,0.682,MEDIO,17.9,2303.6,0.862,0.497,0.741
14106,SISTEMA DE TRATAMIENTO MECANIZADO,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,645,5482,802,NA,Semiurbanos,Jalisco,Tuxcacuesco,14,106,1264,0.647,MEDIO,33.5,2526.3,0.73,0.491,0.755
14107,P.T.A.R. DE TUXCUECA,1,0,0,2,9,504,0,0,0,0,0,0,Estatal,Si,646,6702,1012,3814,Semiurbanos,Jalisco,Tuxcueca,14,107,672,0.697,MEDIO,19.2,2414,0.851,0.532,0.748
14107,P.T.A.R. DE SAN LUIS,1,0,0,2,0,12,0,0,0,0,0,0,Estatal,Si,646,6702,1012,3814,Semiurbanos,Jalisco,Tuxcueca,14,107,672,0.697,MEDIO,19.2,2414,0.851,0.532,0.748
14110,CAMINO A SANTA ANA,1,0,0,1,0,3062.64,0,0,0,0,0,0,Municipal,Si,649,13799,2490,9529,Semiurbanos,Jalisco,Union de Tula,14,110,315,0.74,ALTO,13,2765.2,0.904,0.583,0.769
14111,PLANTA TRATADORA DE AGUAS RESIDUALES DE VALLE DE GUADALUPE,1,300448,440510,1,12,1100,0,0,1,0,1,1,Municipal,Si,650,6627,929,4628,Semiurbanos,Jalisco,Valle de Guadalupe,14,111,417,0.726,ALTO,13.8,3757.4,0.897,0.523,0.815
14115,PLANTA TRATADORA DE AGUAS RESIDUALES,1,884,3895,1,0,432,0,0,0,0,0,0,Municipal,Si,654,5525,972,4023,Semiurbanos,Jalisco,Villa Guerrero,14,115,1649,0.614,MEDIO,39.6,1830.4,0.678,0.483,0.706
14116,REACTOR ANAEROBEO DE FLUJO ASCENDENTE,1,0,0,4,0,86,20,0,0,1,0,0,Municipal,Si,655,20088,2348,15594,Semiurbanos,Jalisco,Villa Hidalgo,14,116,669,0.698,MEDIO,15.6,2836.7,0.882,0.499,0.773
14116,VILLA HIDALGO JALISCO,1,44180,110890.25,4,0,2009.66,350,0,0,0,0,1,Municipal,Si,655,20088,2348,15594,Semiurbanos,Jalisco,Villa Hidalgo,14,116,669,0.698,MEDIO,15.6,2836.7,0.882,0.499,0.773
14117,SANTA ROSALIA DE LA CUEVA,1,1798,16220,1,5.5,0,0,0,0,0,0,0,Municipal,Si,656,4388,863,3024,Rurales,Jalisco,Canadas de Obregon,14,117,1218,0.65,MEDIO,25.3,2913.7,0.799,0.442,0.777
14117,CANADAS DE OBREGON,1,NA,324440,1,8.5,0,0,0,0,0,0,0,Municipal,Si,656,4388,863,3024,Rurales,Jalisco,Canadas de Obregon,14,117,1218,0.65,MEDIO,25.3,2913.7,0.799,0.442,0.777
14118,PLANTA TRATAMIENTO DE AGUAS RESIDUALES DE YAHUALICA,1,18376,81490.95,1,1535,1683,450,0,2,0,0,1,Municipal,Si,657,22394,4181,14497,Semiurbanos,Jalisco,Yahualica de Gonzalez Gallo,14,118,746,0.69,MEDIO,20.5,2958.6,0.841,0.501,0.779
14120,PLANTA DE TRATAMIENTO MEON COPALA,1,0,0,1,1,120,0,0,0,0,0,0,Municipal,Si,659,1476491,172228,1449455,Metropolitanos,Jalisco,Zapopan,14,120,13,0.835,MUY ALTO,9.7,5083.3,0.932,0.726,0.861
14120,PLANTA DE TRATAMIENTO SAN ESTEBAN,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,659,1476491,172228,1449455,Metropolitanos,Jalisco,Zapopan,14,120,13,0.835,MUY ALTO,9.7,5083.3,0.932,0.726,0.861
14120,PLANTA DE TRATAMIENTO II,1,0,0,1,2,200,0,0,0,0,0,0,Municipal,Si,659,1476491,172228,1449455,Metropolitanos,Jalisco,Zapopan,14,120,13,0.835,MUY ALTO,9.7,5083.3,0.932,0.726,0.861
14120,"PLANTA DE TRATAMIENTO IXCATAN A,B,C",1,0,0,1,1,562,0,0,0,0,0,0,Municipal,Si,659,1476491,172228,1449455,Metropolitanos,Jalisco,Zapopan,14,120,13,0.835,MUY ALTO,9.7,5083.3,0.932,0.726,0.861
14120,PLANTA DE TRATAMIENTO NEXTIPAC I,1,0,0,1,8,691,0,0,0,0,0,0,Municipal,Si,659,1476491,172228,1449455,Metropolitanos,Jalisco,Zapopan,14,120,13,0.835,MUY ALTO,9.7,5083.3,0.932,0.726,0.861
14120,PLANTA DE TRATAMIENTO COPALA POBLADO,1,0,0,1,1,120,0,0,0,0,0,0,Municipal,Si,659,1476491,172228,1449455,Metropolitanos,Jalisco,Zapopan,14,120,13,0.835,MUY ALTO,9.7,5083.3,0.932,0.726,0.861
14120,LOS MOLINOS,1,0,0,1,28,1728,0,0,0,0,0,0,Municipal,Si,659,1476491,172228,1449455,Metropolitanos,Jalisco,Zapopan,14,120,13,0.835,MUY ALTO,9.7,5083.3,0.932,0.726,0.861
14120,PLANTA DE TRATAMIENTO SAN MIGUEL TATEPOSCO,1,0,0,1,0,272,0,0,0,0,0,0,Municipal,Si,659,1476491,172228,1449455,Metropolitanos,Jalisco,Zapopan,14,120,13,0.835,MUY ALTO,9.7,5083.3,0.932,0.726,0.861
14120,PLANTA DE TRATAMIENTO RIO BLANCO,1,0,0,1,0,181,0,0,0,0,0,0,Municipal,Si,659,1476491,172228,1449455,Metropolitanos,Jalisco,Zapopan,14,120,13,0.835,MUY ALTO,9.7,5083.3,0.932,0.726,0.861
