plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,vol_trat,tra_reut,tra_pind,tra_rare,tra_ragr,tra_ince,tra_rotr,tr_po_pl,cost_ope,pre_soci,no_agua,otra_raz,rob_maq,fal_mant,pro_dis,da_dena,en_const,ob_meam,fin_viut,no_concl,pro_enre,tra_regi_a,tra_oper_a,tra_pind_a,tra_rare_a,tra_ragr_a,tra_ince_a,tra_rotr_a,tr_po_pl_a,cost_ope_a,pre_soci_a,no_agua_a,otra_raz_a,rob_maq_a,fal_mant_a,pro_dis_a,da_dena_a,en_const_a,ob_meam_a,fin_viut_a,no_concl_a,pro_enre_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL CIUDAD INDUSTRIAL,1,2195,6700.17,4,0.26,NA,NA,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL SAN JOSE DEL RESPLANDOR,1,0,0,4,1.01,NA,NA,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11020,PLANTA DE TRATAMIENTO DE AGUA RESIDUAL RURAL ESTANCIA LA SANDIA,1,0,0,4,NA,NA,NA,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,348,1721215,165649,1631014,Metropolitanos,Guanajuato,Leon,11,20,208,0.756,ALTO,13,3202.1,0.904,0.605,0.791
11021,SISTAR,1,602086,1105942,3,160.63,13877.32,NA,1,1,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermunicipal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,349,47261,8019,41910,Semiurbanos,Guanajuato,Moroleon,11,21,385,0.73,ALTO,12.6,2644.3,0.908,0.563,0.762
11021,PLANTA DE TRATAMIENTO DE AGUA RESIDUALES RINCONADAS DEL BOSQUE (PTAR),1,53058,130560.25,4,1.75,151.07,NA,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,349,47261,8019,41910,Semiurbanos,Guanajuato,Moroleon,11,21,385,0.73,ALTO,12.6,2644.3,0.908,0.563,0.762
11022,PUERTA DE LA AGUILILLA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,350,26383,2789,7324,Semiurbanos,Guanajuato,Ocampo,11,22,1550,0.623,MEDIO,26.5,1681.3,0.789,0.441,0.694
11023,BENITO JUAREZ,1,68086,113810,1,2893,2893,NA,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,351,154960,21087,58620,Urbanos,Guanajuato,Penjamo,11,23,1109,0.657,MEDIO,23.1,1649.9,0.819,0.502,0.691
11025,SITRATA,1,9759,18321.58,5,137,11873,11873,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermunicipal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,353,83842,6832,57864,Urbanos,Guanajuato,Purisima del Rincon,11,25,923,0.673,MEDIO,15.1,2164.8,0.886,0.47,0.732
11026,PLANTA TRATADORA DE AGUAS RESIDUALES DE ROMITA,1,208729,249873,4,36,NA,NA,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Rafa + Filtro biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,354,65766,7132,24757,Urbanos,Guanajuato,Romita,11,26,1547,0.623,MEDIO,35.4,1864.5,0.713,0.477,0.709
11026,PLANTA DE TRATAMIENTO DE MONTE DE HOYOS,1,NA,NA,11,2,NA,NA,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Social,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Humedales,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,354,65766,7132,24757,Urbanos,Guanajuato,Romita,11,26,1547,0.623,MEDIO,35.4,1864.5,0.713,0.477,0.709
11027,PTAR SALAMANCA,1,133175,255338.22,4,166.14,14357,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,355,273417,35783,208088,Urbanos,Guanajuato,Salamanca,11,27,271,0.746,ALTO,9.5,2411.7,0.934,0.594,0.748
11028,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MUNICIPAL(PETAR),2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,356,94126,15847,63360,Urbanos,Guanajuato,Salvatierra,11,28,1157,0.654,MEDIO,26.6,1756.9,0.789,0.507,0.7
11029,PTAR PROVIDENCIA,1,470,2605,4,2,150,5,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,357,41054,4406,11193,Semiurbanos,Guanajuato,San Diego de la Union,11,29,1733,0.606,MEDIO,30.7,1367.9,0.754,0.445,0.662
11029,PTAR NORIA DE ALDAY,1,1620,6440,4,3.5,300,50,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,357,41054,4406,11193,Semiurbanos,Guanajuato,San Diego de la Union,11,29,1733,0.606,MEDIO,30.7,1367.9,0.754,0.445,0.662
11029,RAFA SAN JUAN,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No recibe agua para tratar,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No recibe agua para tratar,357,41054,4406,11193,Semiurbanos,Guanajuato,San Diego de la Union,11,29,1733,0.606,MEDIO,30.7,1367.9,0.754,0.445,0.662
11029,CABECERA MUNICIPAL,1,51.605,180.782,4,9.5,850,100,0,1,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,Riego agricola,Control de incendios,No Aplica,Primario/Sedimentacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,357,41054,4406,11193,Semiurbanos,Guanajuato,San Diego de la Union,11,29,1733,0.606,MEDIO,30.7,1367.9,0.754,0.445,0.662
11029,RAFA PARRITAS,1,0,0,4,1.5,120,5,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,357,41054,4406,11193,Semiurbanos,Guanajuato,San Diego de la Union,11,29,1733,0.606,MEDIO,30.7,1367.9,0.754,0.445,0.662
11029,RAFA LA PRESITA,1,0,0,4,1.5,120,30,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,357,41054,4406,11193,Semiurbanos,Guanajuato,San Diego de la Union,11,29,1733,0.606,MEDIO,30.7,1367.9,0.754,0.445,0.662
11030,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EN LA CABECERA DE SAN FELIPE, GUANAJUATO",1,13095,31540,4,68,4463,4463,0,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Filtros biologicos/rociadores/percoladores,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,358,119793,11952,47539,Urbanos,Guanajuato,San Felipe,11,30,1501,0.627,MEDIO,28.4,1597.4,0.773,0.464,0.686
11030,JARAL DE BERRIOS,1,0,0,0,3.67,3.67,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Rafa o Wasb,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,358,119793,11952,47539,Urbanos,Guanajuato,San Felipe,11,30,1501,0.627,MEDIO,28.4,1597.4,0.773,0.464,0.686
11031,MEZQUITILLO,1,29823,124252,4,0.7,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,359,130871,13055,89326,Urbanos,Guanajuato,San Francisco del Rincon,11,31,723,0.692,MEDIO,20.3,2502.2,0.842,0.523,0.754
11031,LA PURISIMA,1,0,0,0,129.95,250,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,359,130871,13055,89326,Urbanos,Guanajuato,San Francisco del Rincon,11,31,723,0.692,MEDIO,20.3,2502.2,0.842,0.523,0.754
11031,SAN CRISTOBAL,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,En obra por mejora/ampliacion,No Aplica,No Aplica,No Aplica,En obra por mejora/ampliacion,359,130871,13055,89326,Urbanos,Guanajuato,San Francisco del Rincon,11,31,723,0.692,MEDIO,20.3,2502.2,0.842,0.523,0.754
11031,PTAR SAN JERONIMO,1,117103,219856,3,137,11866,NA,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermunicipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,359,130871,13055,89326,Urbanos,Guanajuato,San Francisco del Rincon,11,31,723,0.692,MEDIO,20.3,2502.2,0.842,0.523,0.754
11032,PLANTA TRATADORA TEPOZANES,1,5155,11922,4,25,2000,1900,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Rafa + Filtro biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,360,89558,7449,34456,Urbanos,Guanajuato,San Jose Iturbide,11,32,628,0.702,ALTO,23.2,2342.9,0.818,0.568,0.744
11033,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES NÂ°1,1,0,0,8,500,1800,NA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,Procesos industriales,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,361,128536,11854,64359,Urbanos,Guanajuato,San Luis de la Paz,11,33,1043,0.663,MEDIO,28.8,2044.5,0.77,0.524,0.723
11033,RAFA DE SAN IGNACIO,1,0,0,4,136800,136.8,136.8,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Rafa o Wasb,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,361,128536,11854,64359,Urbanos,Guanajuato,San Luis de la Paz,11,33,1043,0.663,MEDIO,28.8,2044.5,0.77,0.524,0.723
11033,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES NO. 2,1,35547,62800,4,420.44,1513.6,NA,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,361,128536,11854,64359,Urbanos,Guanajuato,San Luis de la Paz,11,33,1043,0.663,MEDIO,28.8,2044.5,0.77,0.524,0.723
11034,PLANTA 1,1,201,1129,1,6,NA,NA,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,362,5723,726,NA,Semiurbanos,Guanajuato,Santa Catarina,11,34,1529,0.624,MEDIO,29.2,1298.4,0.767,0.484,0.654
11035,"PLANTA TRATADORA DE AGUAS RESIDUALES, DE 70 L/S",1,59756,392282.45,4,38,3313,NA,1,1,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Zanjas de oxidacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,363,82340,8734,56803,Urbanos,Guanajuato,Santa Cruz de Juventino Rosas,11,35,1362,0.639,MEDIO,24,1679.9,0.811,0.464,0.693
11037,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SANITARIAS PREDIO DE LOURDES,1,81244,163340,4,47.2,4078.83,426.21,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Aerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,365,203556,18264,125014,Urbanos,Guanajuato,Silao de la Victoria,11,37,834,0.682,MEDIO,21.3,2030,0.834,0.526,0.722
11037,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SANITARIAS PARQUE INDUSTRIAL COLINAS OESTE,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,365,203556,18264,125014,Urbanos,Guanajuato,Silao de la Victoria,11,37,834,0.682,MEDIO,21.3,2030,0.834,0.526,0.722
11037,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES VALLE DE LAS HUERTAS,1,8592,22914,4,2.48,214.9,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Aerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,365,203556,18264,125014,Urbanos,Guanajuato,Silao de la Victoria,11,37,834,0.682,MEDIO,21.3,2030,0.834,0.526,0.722
11037,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SANITARIAS PARQUE INDUSTRIAL COLINAS ESTE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Falta de mantenimiento,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Falta de mantenimiento,365,203556,18264,125014,Urbanos,Guanajuato,Silao de la Victoria,11,37,834,0.682,MEDIO,21.3,2030,0.834,0.526,0.722
11037,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SANITARIAS COLONIAS NUEVO MEXICO,1,3720,11179.25,4,4.18,361.5,NA,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Humedales,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,365,203556,18264,125014,Urbanos,Guanajuato,Silao de la Victoria,11,37,834,0.682,MEDIO,21.3,2030,0.834,0.526,0.722
11038,PLANTA TRATADORA DE AGUA,1,0,2242412.54,4,25.2,1776.4,10,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Rafa o Wasb,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,366,11304,1953,5651,Semiurbanos,Guanajuato,Tarandacuao,11,38,1029,0.664,MEDIO,27.9,2132.7,0.777,0.517,0.729
11039,PLANTA TRATADORA DE AGUAS RESIDUALES DE TARIMORO,1,41832,125222,4,NA,1080,225,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Rafa + Wasb + Humedal,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,367,35905,5905,16671,Semiurbanos,Guanajuato,Tarimoro,11,39,1311,0.643,MEDIO,24,1748.7,0.811,0.468,0.699
11040,REACTOR ANAEROBIO DE FLUJO ASCENDENTE TIERRA BLANCA GUANAJUATO,1,0,0,1,5,NA,NA,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Rafa o Wasb,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,368,20007,1890,NA,Semiurbanos,Guanajuato,Tierra Blanca,11,40,1670,0.612,MEDIO,32.7,961.8,0.737,0.51,0.609
11041,SISTEMA INTERMUNICIPAL PARA LOS SERVICIOS DE TRATAMIENTO Y DISPOSICION DE AGUA POTABLE,1,50173,92161,4,160.63,13877,NA,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,Control de incendios,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,369,61494,8604,52156,Urbanos,Guanajuato,Uriangato,11,41,684,0.696,MEDIO,19.8,2435.8,0.846,0.532,0.75
11042,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE VALLE DE SANTIAGO,1,485659,833003.05,4,22,1723.76,NA,1,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,Procesos industriales,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Terciario,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,370,150054,20185,75678,Urbanos,Guanajuato,Valle de Santiago,11,42,1340,0.64,MEDIO,31.1,1765.5,0.75,0.499,0.701
11043,REACTOR ANAEROBIO DE FLUJO ASCENDENTE (RAFA) COMUNIDAD TASAJILLO,1,0,0,11,2.6,112.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Social,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Rafa o Wasb,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,371,21253,2620,2842,Semiurbanos,Guanajuato,Victoria,11,43,1446,0.631,MEDIO,28.4,1204.5,0.773,0.506,0.643
11043,PLANTA TRATADORA DE AGUAS RESIDUALES DEL MUNICIPIO DE VICTORIA,1,8846,36002.24,1,12,5184,518.4,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Rafa + Filtro biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,371,21253,2620,2842,Semiurbanos,Guanajuato,Victoria,11,43,1446,0.631,MEDIO,28.4,1204.5,0.773,0.506,0.643
11045,XICHU,1,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Rafa o Wasb,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,373,11143,1661,NA,Semiurbanos,Guanajuato,Xichu,11,45,1932,0.585,MEDIO,35.3,1113.7,0.715,0.443,0.631
12001,PUERTO MARQUEZ,1,11400,28882.25,4,12,1001.75,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,375,779566,107218,693789,Metropolitanos,Guerrero,Acapulco de Juarez,12,1,197,0.757,ALTO,11.5,2477.5,0.917,0.629,0.752
12001,JABONERA,1,14248.91,42284.58,4,41,3515.08,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,375,779566,107218,693789,Metropolitanos,Guerrero,Acapulco de Juarez,12,1,197,0.757,ALTO,11.5,2477.5,0.917,0.629,0.752
12001,REAL HACIENDA,1,1973,6663.08,4,18,1521.42,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,375,779566,107218,693789,Metropolitanos,Guerrero,Acapulco de Juarez,12,1,197,0.757,ALTO,11.5,2477.5,0.917,0.629,0.752
